"","Sample","PSMA1","PSMA3","PSMA4","PSMA5","PSMA7","PSMB1","PSMB2","PSMB3","PSMB4","PSMB5","PSMB6","PSMB7","PSMB8","PSMB9","PSMC2","PSMC3","PSMC4","PSMC5","PSMC6","PSMD1","PSMD3","PSMD4","PSMD5","PSMD6","PSMD7","PSMD8","PSMD10","PSMD11","PSMD12","PSMD13","PSMD14","PSME1","PSME2","PSME3","Subgroup","proteasome_mean"
"182","MB_SubtypeStudy_55182",5.92407245927652,8.16113850431116,9.47659232331288,7.21469065640475,8.21403700554029,7.75781247201978,9.97853688913984,8.63782187584791,9.86719855891405,8.55246548650197,10.6628944271895,9.0446921049226,4.73185146018633,6.4605099333048,9.13420893331096,7.93097692918473,10.1442663859586,8.39145080474937,7.68106722582682,9.39002671315535,9.07226947792383,6.02078313141486,4.73172841752611,7.55300117045547,9.45921350298512,9.71454300059439,10.4639179129555,9.48971326569206,7.01289696204996,7.3943243393612,8.35492502731461,8.55027365322502,8.8519380100303,9.85161886022677,"SHH",8.34933699649451
"183","MB_SubtypeStudy_55183",6.94337785987481,7.90114131619547,9.42162372107983,6.91341644348122,7.87859948589954,7.69946095419093,10.1310034914225,8.37649598705047,10.3897683240281,8.96741351971496,10.4314656935277,8.90154806007416,4.59415837074385,4.98521163810341,9.3056414695538,7.91805565811422,9.95745848894713,7.93533228025093,7.30021272946648,8.39435816494716,8.7809856550876,6.30609177903096,8.39294782095176,8.31548901287825,9.29886328616781,9.60767754079981,10.2672491296724,9.63293245355038,7.19491207354774,7.20569163321189,8.48630885608082,9.07788959310449,8.06669960025556,9.78221937597709,"Group3",8.37534416079362
"184","MB_SubtypeStudy_55184",6.56478958689992,7.92400677235321,9.24197035803325,6.93671542891272,7.45588383050338,7.66538736139156,10.2815790639996,8.25196629337734,9.88020470099917,9.00646332660682,10.322329854689,8.3961119488412,4.38110307597753,5.90003513019223,9.52921537020694,7.65858154993795,10.256262537589,8.53895468184392,7.49484861337824,9.31355854572058,8.84937531648132,5.90258988022004,7.77676077520514,7.90366525090051,9.37324077653859,9.53213716797836,10.7417059061815,9.42063735079543,7.75481309740999,6.81870617037998,8.67167154152939,7.27435503820263,8.46092920359397,9.84446927673959,"Group4",8.33308896422382
"185","MB_SubtypeStudy_55185",6.92177662122791,8.15843913258657,8.62297554950607,6.80631809796895,8.0593138347467,7.2946879118384,9.74427578092385,8.86825755037903,9.90043636262531,8.25194053518337,9.62098165145262,8.63022213762666,4.44496599509417,5.43754304143154,9.82490759566779,7.44428895431648,11.2538483947666,8.21085781806103,7.61276966322512,9.67990966716048,9.06134680812075,6.1825835410113,8.51353683976242,7.74365284727791,8.42448310548576,10.1608324173693,10.3446555014153,9.75153170408666,7.82966273445357,6.93832746804003,9.21935282176783,8.58790424622696,9.0656614173183,10.6705094696014,"Group3",8.44949285934489
"186","MB_SubtypeStudy_55186",6.50962966369204,7.89512920886646,8.27995877325995,6.51170196315808,7.22023600354288,7.91336624210134,9.89969631364281,8.28750343013653,9.79407554729469,7.85940415799343,9.91577084529678,8.70214286882925,4.46647209566342,5.90976218172285,9.51628032779238,7.2901511086628,9.91680633751657,8.11326462857261,6.93671382110691,9.23083228598038,9.27350889024093,5.76039737065185,8.08021670279333,7.22253976476245,8.8820568769269,9.18347833395291,10.9240998831954,9.85353229162589,7.28033069264619,7.17681039203031,8.2146575109553,7.69542101370866,8.4444505861152,9.82642345130176,"Group4",8.17608298722763
"187","MB_SubtypeStudy_55187",6.60876489008523,8.18743119137939,9.5846317292176,7.8834678024251,8.36001194236503,8.7158578268398,10.8618799826913,9.18115289032642,10.730689221408,8.53854731116103,10.0523862720207,9.23448398778139,4.42151523424367,5.54866955634592,10.1650579463149,8.15701149735068,10.3272116076763,8.12311162742338,7.84643423415742,9.68881703579637,9.70992936722651,6.89519212679171,8.2760239448753,7.77307175083851,9.96830728626272,9.86925649213181,10.417057377282,10.0133084324139,8.05552386239633,8.37116598968976,9.04512632297658,8.48906617400312,8.10348742076898,10.1533995934246,"Group4",8.74579558612034
"188","MB_SubtypeStudy_55188",7.7251873796474,7.63631180907779,9.66493062576731,7.18589740143613,8.69717513847219,8.12596896937352,10.1725529410279,8.24958267242535,10.2878668231787,9.08644422828302,10.1716263355877,9.34443902775844,5.083879511289,7.85524685156413,9.47158190740879,8.29355956566901,10.0892591108986,8.69919032254457,6.98080368598812,9.47454205840501,8.84488930755412,6.36939921299872,8.40005831660893,7.25918056597104,9.66737270694838,9.88185727504168,10.9477996455451,9.11804143432285,7.22576116420663,7.66227332810114,8.43603289139838,8.65428420039317,8.67837014439983,9.1458121678624,"SHH",8.60550525668103
"189","MB_SubtypeStudy_55189",6.82247732898776,8.47862228889483,9.42385172902472,7.28079661923735,7.66891441815116,7.80348933545678,10.2716105182539,9.21080023891532,10.0640061479241,8.60683650628127,10.5440669921791,9.11566167632072,4.35490032857125,5.97282243647238,9.49524839376033,8.09114208148322,10.0246258407037,8.16785308708012,7.96977922328749,9.47171206390576,8.9110594053206,6.38512852311934,8.42511610385071,8.04702301843457,9.31282999793534,9.78268594934896,10.4467467177316,9.52021948946512,7.5654948824396,7.33224185482916,8.67487937583253,8.9456439002494,9.43808987678878,10.0641403063424,"WNT",8.57913284284057
"190","MB_SubtypeStudy_55190",5.9468528515588,8.17380962695693,8.95301590136796,6.93654650324371,8.04124156932796,8.25564437488502,10.1015742442188,8.59489809568934,10.0364793240665,7.9215328375574,9.70472808294341,8.66440507922288,3.96578925352561,5.18155989092338,9.96952031951906,7.94511087965851,9.99600171573623,7.81737240414929,7.69723816055138,9.34107240463088,9.0278286033806,6.12073314475799,8.41203211871324,8.0310805519633,9.14576444390064,9.57072742515051,10.3841118349529,9.59121693085336,7.492066234985,7.53335481261938,8.23706055485738,8.00417603253779,8.83269871137319,9.77162619378806,"Group4",8.33526091510489
"191","MB_SubtypeStudy_55191",6.66017369547286,8.19476632891561,8.81859494478599,7.04727230798392,7.80114848144187,8.39414947756918,10.1268952038113,8.67504118600854,10.056529225118,8.30609414917435,9.82187835938285,8.8420128705795,5.63940554366157,6.61391626973918,10.0718185739589,7.1194422106815,9.94271753406144,8.33962102240434,7.73134621283581,9.37747843063702,9.48336104008459,6.10246618346303,8.03670155292627,8.12527770014835,9.26889129647357,9.54708632687587,10.3885722805508,9.82620338640702,7.98364195950464,6.87303484941635,9.30752308419765,8.08411450906228,8.63058267333605,10.3285245535897,"Group4",8.51665539483117
"192","MB_SubtypeStudy_55192",7.66361555297693,9.04168926431645,10.1214298460788,7.67962764611287,8.37863637164746,8.51106682702808,10.3287894175406,9.11502464701099,10.2502803605094,8.89580142600425,10.4178719269921,9.03579782152791,6.26325023514364,8.99529260081459,9.51694980088013,8.25478743116789,9.84287641134612,7.66741997695742,8.27513026917861,9.45595440332568,8.99365657312853,6.08343910022691,8.50691884020794,8.41478702670241,9.39365685156513,9.83668486967106,10.5667272838066,9.30100393726291,7.50719980612722,7.94742174218945,8.65553227237842,8.65448080543746,8.5513786855355,9.66221562498914,"SHH",8.81724693105261
"193","MB_SubtypeStudy_55193",6.70381414299025,7.94304021188496,9.29234324508159,7.23504986369905,8.03527177739775,7.91422138817804,10.1707788027038,9.02648606420405,9.94072209344113,8.42811979233668,9.57682550928779,8.73785549396997,4.20386103964612,5.6930663033213,9.7268903126976,7.91630002659535,10.1356230200899,8.45275306697066,7.63976232284192,9.6654922202881,9.57863274764225,5.93560418844297,7.86675918145072,7.88251000155224,9.27743552455933,9.54980213667791,10.6407088608347,9.93499986242883,7.96410637728188,7.20626950034041,9.06166590611931,7.84794651508919,8.39368845647754,10.356512617573,"Group4",8.46867407570871
"194","MB_SubtypeStudy_55194",6.95266118899278,7.97606703623265,8.71668209052766,6.89545737816665,7.22992886696395,7.8839806539644,10.0433149166102,8.35394476062116,9.48206262409839,8.17552936308427,8.46110281434706,8.86723904931786,4.07314936394014,5.75830369322365,9.63983740617015,7.50907478987376,9.64154034607238,8.11015853808757,7.50279127298848,9.57780020878764,9.52033952604976,5.87387052640784,8.44495251954868,7.23217105632736,9.01144259794894,8.81515736497705,10.3292204427147,9.94643870454717,7.80813856673569,7.1494071434827,8.7649263675254,8.25551552613914,8.85679389981196,10.001333882723,"Group4",8.26059807314736
"195","MB_SubtypeStudy_55195",5.58054677999187,8.04933564945922,8.9022527745988,7.02853659400975,7.60866230980516,7.87218006992424,10.0368946328299,8.44895737672364,9.97690644606001,8.75449203863066,10.4694236498668,8.97958176215093,4.71788012405728,5.91292994085542,9.55224942889005,7.9144163981202,10.1972884115815,8.30242085192943,7.63418966826351,9.0234198761178,8.84929061874229,6.09221104024486,7.79907223145182,8.27087303038533,8.64252867392428,9.80874326232041,10.3001260651022,9.40646200312794,7.73053009894372,7.31478963437921,9.94151159652239,8.80536048529456,8.27692142383312,9.79754242234522,"Group3",8.41172139324951
"196","MB_SubtypeStudy_55196",7.25414313631594,8.01154890530537,8.89458028192901,6.7374999004895,7.61324690980201,8.03329363924757,9.6794868734924,8.82207650157425,9.94975511056301,7.91994809445557,9.57999370195646,8.59866071696183,3.97377528469519,5.94017958295815,9.62555139554914,7.83594293685658,9.88635100163915,8.48868444151535,7.89199124220858,9.38438276395549,9.21757873581269,6.13246843429747,8.15171419531954,7.96618441191045,9.13840996511148,9.4382080351876,10.356746839932,9.91551478937863,7.79322627254678,7.18838352434248,8.67313609133308,8.19137187674823,8.32947303622045,9.91261046639481,"Group4",8.3684152675296
"197","MB_SubtypeStudy_55197",5.62405649014301,8.23037066994874,8.8601552976238,7.23554042609525,7.83830520168969,8.11574105598185,9.24688326376166,8.71850113207643,9.98104525960597,9.20744967388968,9.79707318877843,8.82047523733652,4.06672679378946,5.69089237634554,10.2281127606514,7.99572529323161,10.5099544717776,8.4888232831153,8.13013324199027,9.57560872163222,8.82396874745826,6.2720170017016,8.56146388468293,8.39980749358773,9.6374413071761,9.70866506039454,10.3536159121034,9.39888711797629,8.00469763606126,6.85937717618141,8.46733882979181,8.92719715475878,9.26382153018847,10.2778348247239,"Group3",8.50934433871326
"198","MB_SubtypeStudy_55198",7.07736699286248,7.87345104610646,8.7312299154613,7.27467762146924,8.71837110516921,7.90162352701928,9.70657373734467,8.95280707321618,10.1202891594742,8.11461354117781,10.5567287567313,8.51422567918438,4.71106056438013,6.31858178498618,9.00659022904596,8.49323198617388,9.99177262064576,9.20285569336713,7.65612364630241,9.3543543107231,9.24734399820948,6.64394195422498,7.37738836184268,7.26725626435033,9.45737526112272,9.5620115945036,9.61156550566525,9.39637396828818,6.69028939210069,7.77991079053671,7.74078992944375,8.55683703772977,8.99430197652368,9.3121514591263,"SHH",8.40923724954439
"199","MB_SubtypeStudy_55199",6.93997327145136,8.32929481369918,8.74236863983348,7.33296490334317,7.66676018903405,7.79124469198102,10.1395930391116,8.99016526573799,9.87877611729574,8.52483631499014,9.72514967920615,8.90255792032602,4.69996861791875,5.98090581587361,9.30257204046556,8.01094262865907,10.0242686078829,8.56070896220537,8.17568078438733,9.43082413123681,9.32269539700496,6.73754229386018,8.34518100595034,7.89446348751356,9.26151943166444,9.73369034309631,10.5084564120508,9.81907338570791,7.98692097564888,7.57409225677976,9.71562108487059,8.76562056476733,9.23329440626526,10.0450456100156,"Group4",8.59096391440692
"200","MB_SubtypeStudy_55200",6.22349946478317,8.07142666766419,8.88873723259545,6.7119563064822,7.33852551950174,8.04632076555246,9.52212361924942,8.54343751425015,9.75037912163969,8.50888534699224,10.3546157569101,8.92125829874135,4.02492265721964,5.53713659862468,9.91434112278956,7.74371141250644,10.2947113400075,8.07871209003668,7.84248480283115,9.21412165728235,8.84128686900226,5.8700299542892,8.45878276243898,8.70251496268732,8.42662374193707,9.68319263437516,10.3773668853186,9.50670876801251,7.27162664001954,6.94045490911343,9.74001209525415,8.5844048074008,8.37225765415304,9.83300624056539,"Group3",8.35704635941846
"201","MB_SubtypeStudy_55201",7.19343744375169,8.1460478501136,9.07576252038993,7.05315733655006,7.79607737592697,7.69823302962505,9.91447712444529,7.66112800497175,9.72269782030586,8.73233060852402,10.3277475720711,9.1120660049923,4.13778498243192,6.22996311626073,9.01180367261602,7.54706260133744,9.61612665423592,7.69894431392031,7.51473003991546,8.53185005819252,8.95744462082914,6.06741222634392,4.95752917908859,7.43318964895775,9.02426972905927,9.35601214596209,10.1469249141349,9.10259783705364,7.2961324334791,7.41129534945466,7.68948717962617,8.79297253874863,7.99957545068144,9.28553921012153,"SHH",8.12475913512114
"202","MB_SubtypeStudy_55202",8.88775958610671,8.28810514442979,9.7446296430849,7.53137235709841,7.83835620733372,7.61423335917254,10.1333002656157,8.46844600746104,10.2306724080281,8.47280434984195,10.6847649937153,8.11616334948057,4.19229789962449,6.68503452683022,8.91193851284881,7.65431115542154,10.1275725043901,8.52605193942189,7.76459631166722,9.42099065155449,8.82330704223587,5.92709463784828,8.36345336549235,7.29345699907227,9.43027095919131,9.41406329856489,10.6809419878206,9.44487626452693,7.54076560540662,7.28281551685471,8.47767977118886,9.14932899564609,8.82815426061106,9.78261446241054,"SHH",8.52153600999994
"203","MB_SubtypeStudy_55203",6.81746376774328,8.4429838605267,9.09241492367733,6.7814148502731,7.90738740474236,8.31767216464625,10.3498615162217,8.86452458181111,10.2358120881515,8.19993729976649,9.46319825112906,8.58019132585236,4.5962810401054,5.84762992456984,9.79854814704609,6.95679915967252,9.80093330965303,8.48871637012845,7.7342160334432,9.1816048214502,9.64376517098654,6.1004252750141,7.93906844711135,7.85565360945783,9.6034088127887,9.38071696138182,10.3025704350737,9.863283824968,7.96803430974511,6.67285676671426,8.82660047518713,8.42895289510918,8.76037914309323,10.1513621391874,"Group4",8.4398432090126
"204","MB_SubtypeStudy_55204",6.09095889876711,8.15743764655434,8.96198483907638,7.30750565491587,8.06351544232313,7.52876165576242,10.2931610127676,9.30491866390451,9.86089780196764,8.79091092799155,10.5976634066445,8.98241961120469,4.32536298194366,5.2893306008317,9.51222618049519,8.2532522942946,10.3019573907421,7.84715646397608,7.69097116260833,9.36220916870924,9.08583456615272,5.94032032962848,8.40435931290709,8.1086438937465,9.32543317487122,9.94245931712321,10.6299108421101,9.43476685234039,7.09363806209143,7.33075232934893,8.32158680631318,8.75920961062742,9.18184055959782,10.1887686411296,"WNT",8.47853312069026
"205","MB_SubtypeStudy_55205",7.50980632046732,8.87855184933712,10.8271664834936,7.86334776405473,9.21879740157944,8.67490141102789,10.6561587674342,9.16271576055942,10.2524347647847,9.22673250217647,10.5508569038386,9.76747117078135,4.8626641013133,7.49245001508317,9.87704383465321,8.70109478254267,10.2608354247687,8.9422331103878,8.37282324922591,9.96877155769081,8.65369566629903,6.02455620508179,5.68571845833533,9.04850050382139,9.39082292602922,9.61102717600682,10.4707132132115,9.01346466345571,7.44064977429742,7.84803135923828,9.11598223751484,8.52594365005362,9.00256618724748,10.4502052323171,"SHH",8.863198071415
"206","MB_SubtypeStudy_55206",6.3700332373935,7.77245093680095,9.44623819630511,6.9146509303975,7.76493223756009,7.7564645473607,9.12110792731047,8.48673388776407,9.75478699952826,8.21004397968859,9.56897422197842,8.72682636614662,4.06268849247193,5.82487814521459,10.0203945754354,8.16289485694145,9.88665416732397,7.93932008371332,7.59507021455294,9.37460742486907,9.47883021649455,5.86801805437507,8.49679144082947,8.07554485901807,8.90299957055765,9.72298574967166,9.9882955331277,9.53896432378163,6.95539226022376,7.73325523402695,7.95523661174126,8.5997845612826,8.85397726190539,9.90015665560931,"Group3",8.31852893415888
"207","MB_SubtypeStudy_55207",7.34080022166125,8.32140928042827,8.69967389850779,6.86950862278871,7.98557602325161,7.93019349178649,9.97726634294898,9.02213324773621,10.0469216141075,8.1720326793169,9.49459454006314,9.19341754768788,4.15543060347532,5.6375296171351,9.57105757930276,7.81193555445365,9.7655951776635,8.65042760006242,7.56208807486795,9.50422851279455,9.38937980944273,6.265856941351,8.37789932004018,7.78461967972855,9.53539647904642,9.72047134445188,10.3928994205484,9.67900787005935,7.81306745801053,7.59491692881048,8.57484495169819,8.07063972748929,8.91388851787534,9.92998645976163,"Group4",8.46337338642217
"208","MB_SubtypeStudy_55208",6.2125396362818,7.6849423158386,8.30718278169999,7.18604249531438,7.84814617002054,7.673184273813,10.1321036120618,8.73796553960817,10.1880228882537,9.0126024128206,9.63484466318175,8.71199866117486,4.39067262169577,5.43956738036857,9.26588568589907,7.86323436030497,9.88656957254148,7.93323478343152,7.80320685877582,9.04705538214566,9.2012607819297,6.06653688056703,7.55190557870297,7.99168687172759,8.65121931199106,9.35402150808524,9.99180007276955,9.69301732952002,7.48182934916034,7.70916182972778,8.45249097261355,7.86324748180858,9.1458577010748,9.67602930092006,"Group3",8.2879137372303
"209","MB_SubtypeStudy_55209",7.66674535681318,8.37410143771033,9.19243375525154,6.744403375238,7.68480806050331,7.76272777346123,9.80684807671351,7.91457778964243,10.2769167550067,8.57933372268191,10.2978973434599,8.37243296357106,5.40765085749301,7.44911001677154,8.95141862607573,7.4897678820052,9.51831448115418,8.23220382277843,7.76529397772286,8.81323663922388,8.80552807371285,5.78354730413658,8.23585500585049,6.65830435768225,9.11487202826501,9.47665766134816,10.1463825243088,9.23060299611512,6.96194573106732,7.50916302596782,7.78443500937851,8.67551825666775,8.17144323237696,9.40420204042596,"SHH",8.30172588119357
"210","MB_SubtypeStudy_55210",7.23261959875139,8.24453390899247,9.51136151258663,7.30153560651925,8.17900655981473,7.7985082534973,10.2352430834011,8.1551970901439,10.1278606675088,8.63356566791477,10.6771525203193,9.37545466538938,3.76541209992083,5.65615645300908,9.19008206000104,7.80907411782207,9.90495195602148,8.12823852308856,7.39059338975504,9.308555102148,9.13436389046944,6.09882177777781,5.03353060596278,7.96100178916604,9.57339836520424,9.393455148795,9.96106280918897,9.4675940624175,7.16186823195385,7.43189361178032,8.3326952884754,8.95292308157561,8.76993309756417,9.82981256002524,"SHH",8.34492521049887
"211","MB_SubtypeStudy_55211",5.62291443117637,8.03700050455087,8.87691135628611,7.09250690367683,7.54773932520735,7.99520854339429,9.80155611955515,8.63682521207992,10.1019711350087,9.67499740174753,10.5669112131747,8.76464226887349,5.44689904611403,5.7388915949544,10.0610865438413,7.49400566309676,10.342360334763,8.11938200319675,8.12041557128141,9.43916246579234,8.83331632852579,6.24552993583305,8.27078209535883,8.64896987114738,8.91375851299331,9.74376383954125,10.052148423707,9.63974682479239,7.36719297264296,7.33053687366874,8.84319215812119,8.38314832311117,9.11438221684652,10.263448894558,"Group3",8.50386190907703
"212","MB_SubtypeStudy_55212",5.79152575176516,8.28126364065166,8.14917025336685,7.01282028765632,7.86959907081202,7.69803229210416,10.2644737460523,8.75975618399618,9.9568772967129,8.09673511846493,9.13007821409815,8.61907853409798,5.07519806858364,5.89822136020998,9.80683805471694,6.61984659183878,10.0214681471855,8.49190535653427,7.34405990750163,9.11655438182401,9.33549747635935,6.15195793325571,7.81822986591284,7.78776683905015,9.58909533553262,9.49980688314342,10.735862574477,9.69553446243914,7.63906734209865,6.34909751391841,8.01543069712121,8.3709661976777,9.68612211647037,9.7850088613952,"Group4",8.30773371638309
"213","MB_SubtypeStudy_55213",7.0851085260507,7.92546536538566,9.10109501478568,7.10843010134592,7.67416269029251,7.88315260153348,9.88878700167664,8.18688784227598,10.1982760871267,8.52031297012142,10.4079476811436,9.18779392494964,4.39619946470543,5.7380885299162,9.22023919221687,7.69154775571427,9.60799060280005,7.68861775737029,7.00344549498342,8.54194093426976,8.75234187873578,6.35170493490327,7.27422203762209,7.67460604439261,9.08665599794298,9.28143624342222,10.6345348033672,8.99931786045318,7.10972118876347,7.18925037154129,7.82417390007708,8.19170915507089,8.0248152734309,9.20017378318926,"SHH",8.1955927356346
"214","MB_SubtypeStudy_55214",6.62972641770363,7.89575251648046,8.1131788135287,6.64747902070228,7.28305754560691,7.3114467076121,9.95573703560557,8.63131409803263,9.91193023677058,7.7445047538196,9.47443097937351,8.74334466439137,4.46874039350437,5.68744357215145,8.92107828324903,6.95723956409114,9.9330683162806,8.36995249257011,7.03138621613648,8.91073000555526,9.25440420921768,6.26668526484962,8.17460509466837,7.56871536743965,9.32117402280523,9.56130371478536,10.618118909071,9.63996111299505,7.32819196327638,6.54607123593266,7.75193071557248,8.65282037584815,9.75485286129135,9.66079585069175,"Group4",8.19768153916501
"215","MB_SubtypeStudy_55215",6.34821012152898,8.05034018822078,9.51456271397066,7.35642915751016,7.73073142773639,7.38538468601283,9.82534534508688,8.93228561435517,9.94535664903725,8.28877111902399,10.4030968342413,9.06397480018704,5.30948100191298,8.11787649298307,9.35799432867293,7.83088810062657,9.96006493247366,8.15898989908537,7.5835564801939,9.50257231243416,8.97982477403931,6.01064828923681,8.67149870836451,7.85106430672317,9.76112022948488,9.5678972434953,10.7260049811112,9.78676626791174,7.29318826278153,7.30770852781624,8.10448192160097,8.82016544295726,9.20742820280347,10.4095138282929,"WNT",8.56362421152686
"216","MB_SubtypeStudy_55216",7.0381463246708,8.20238581529257,9.11675732670628,7.20029473496549,8.43255502139471,7.89907698346758,10.041226729936,8.63923426455082,10.3295798152386,8.6797849271179,10.5998015246856,8.4999245123499,5.25898398046255,7.19679706582929,9.1101140135911,8.22257712621419,9.83078711139879,8.22031283895254,7.93950770557579,9.27153095730977,9.28083586765831,6.56840047695349,7.98576158529554,7.62597825908939,9.10115565139147,9.59569131441811,9.90700977750065,9.26024253096129,7.13659109411369,7.56318245053545,7.95737993976245,8.55476372181898,8.35887374196924,9.41598126956501,"SHH",8.47180077825716
"217","MB_SubtypeStudy_55217",6.63425579290949,7.86892617007599,8.46877378301891,6.72285139341603,7.54138696863317,7.01812991396507,10.0498836331748,8.63084082969759,10.3610374856836,8.54954158539419,9.1651092523335,9.09020097200671,4.59828267476587,5.58703655215319,8.64446657739316,7.72674320479714,10.484032562579,8.34447392736764,7.49829212189781,9.12081432992208,9.06504920720486,6.27921325074865,7.5002146316269,7.40062994904303,8.75963919459572,10.184300096354,10.2700567599268,9.24659352358084,7.51298876177444,7.45880864873664,9.96635169909317,8.09056290495516,9.39204839422319,8.72856810657905,"Group4",8.29294426057728
"218","MB_SubtypeStudy_55218",6.06540201940342,7.72362064300003,8.11059232448665,6.68060704828241,7.5882967109012,7.45074146333754,10.1999389339288,8.8615921442008,9.70592832006738,8.53015042236788,9.34020263777256,8.43952460216412,4.13218012834265,5.12341002663269,9.56835053519844,7.03317675101764,9.80803384784622,8.30832910598326,6.88470459775304,9.18760710378534,9.55880039246889,5.82558418230897,7.23392682241437,7.38709035878636,8.66761402007838,9.61824287331689,10.4793863307425,9.48693388641349,7.55982851881235,6.66824673339167,9.46433961601118,8.3049391688043,9.57047603371809,9.72960185058217,"Group4",8.1852176515977
"219","MB_SubtypeStudy_55219",5.82440574419464,7.87122328338781,9.08768905217399,7.17229285381317,7.98672550633663,8.28329646662562,9.93677806948659,9.03684213156541,10.3955181756915,8.70154754566053,10.8572493002582,9.24027159031816,4.43210854005148,5.69093153485993,9.12862140364758,8.23000586724688,9.71383701146638,8.73199654688208,7.598622752564,9.17210157131986,9.51281715586707,6.85180926605764,7.55844126351661,8.58193209043799,9.19810210784456,9.41179024020142,9.71303969159029,9.76092599098165,7.45438701754241,7.61241485774249,9.19272494309895,7.51466992026976,8.17389090485337,9.68620270399375,"Group3",8.45044744416319
"220","MB_SubtypeStudy_55220",5.89346053685704,7.73747753887187,9.19371728423024,7.2771512350446,8.0279451653552,8.18323707634506,9.76493755747332,9.51846528058097,10.4307983456991,8.85086477136013,10.0396377112972,9.30898209239662,5.78131416314426,6.63426803110698,8.91317077751977,8.25243778455395,10.1675792243608,8.83286026074557,7.31237647017888,9.25171133879342,9.80790137749095,6.43382723902701,8.35170728539861,8.16880042532321,9.15293378087208,9.6864223832426,9.71318771582262,10.1592817524119,7.70348253918101,7.73700094668329,10.3146861658471,8.24022752390976,8.26169941196132,10.0869507610634,"Group3",8.623250057475
"221","MB_SubtypeStudy_55221",6.34579059045818,8.19401759549515,9.27539765168401,7.26161237186652,7.99387090934832,7.91534687223158,10.1019049269603,9.23839045151858,10.3205104655867,9.24092599458407,10.3148591185982,9.37938201000928,4.44575190210887,5.27238542889051,9.27558229234365,8.20820958618079,10.2730770421809,8.43047812589002,7.48048599025831,9.53826549874373,9.57742220302259,6.86281102581956,7.8719908204664,8.02481249059282,9.31082708893013,9.9952949720204,10.3031837650172,9.99488199651764,7.70198527420389,7.22800379156161,9.58040764449282,9.18381986050594,8.39660630313682,10.3525825351413,"Group3",8.61443748812843
"222","MB_SubtypeStudy_55222",6.40533941302549,8.54175923164725,9.70766285660372,7.36035608914198,8.25302368166795,8.19670055944768,9.89745583865554,9.91553685314032,10.3040839294951,9.0441827307888,10.4670493127598,9.35024572250648,4.60106626010334,5.44093767015783,9.46593640672176,8.18200320421381,10.1857194848322,8.67214194745472,8.17380093430976,9.63230158099654,9.35399134370875,6.36196459057264,7.89227669003812,8.22928648521629,8.55875537559074,9.58662503873253,10.376831009308,9.84136140932452,7.75019082597232,7.37231467616173,10.7796543496083,8.06487931554352,9.13171794731717,10.2966671629291,"Group4",8.68805352728511
"223","MB_SubtypeStudy_55223",7.61704908980359,8.45292105005419,9.29524983347127,7.42001151829763,8.27939851940891,8.02095685090044,10.1880546455656,8.77187726680198,10.8111509769013,8.63413285546238,10.6367825920301,8.37285496192251,5.44982767014602,6.63374760666377,9.30136700852188,8.26498947836453,10.1649712968713,8.0805082372098,7.64598995491861,9.47489853146122,9.04395260592076,6.94352254667709,8.21110784011127,7.69194457276542,9.43629020786935,9.64396798827256,10.2474580251783,9.55811254941794,7.40250156661329,7.56071537900356,8.45614173543508,8.44721060677552,8.81682304255026,9.84485979180235,"SHH",8.61239260009323
"224","MB_SubtypeStudy_55224",6.66331329477573,8.18143887612927,8.53266847060616,6.77853402654079,7.79307868562423,7.50201364114561,10.5509596066315,8.67490153732274,9.90465173455734,8.37568185613119,10.0621205720566,8.67587154615412,4.18082720496951,5.23660332537373,9.52973828278705,7.82833307975585,9.48419224071605,7.6798662648048,7.37115947649478,9.26892543176276,8.89159158290973,6.27542839865651,8.01296016196083,7.79288163129641,8.55504636496694,9.61351282088434,10.4308242728054,9.01868446843489,7.27880079864741,7.37773969497531,9.16476304293371,7.66868623207902,9.21620779893285,9.23458067283748,"Group4",8.25901726754884
"225","MB_SubtypeStudy_55225",8.32724021685196,8.19611636166696,9.78688103747386,7.38746360564104,8.36329488998493,8.60953758997024,10.2498891518789,8.74305494823447,10.371594189709,7.97293144603486,9.76915085560247,9.3843244136468,3.671147139801,5.33848286683814,9.48307851388745,8.35432131387073,9.34545202256096,8.06290035964435,7.69734021255981,8.97230199909312,9.29670926377492,6.0767440422316,7.93289149625844,7.69071722326028,9.30366586419846,9.37616825785282,9.97709018542944,9.4927646604641,7.39908284352783,7.90623734447253,7.9336530731822,7.92147698015348,7.99631627713652,9.3780559490357,"SHH",8.40494342929204
"226","MB_SubtypeStudy_55226",5.74474841458214,7.94904965091929,8.73453648082576,6.78375247831053,8.00702027716905,8.16348019603497,9.67959454578699,8.6497392256585,10.1090036244844,8.63551901286837,10.1528059318933,8.7080385348767,4.92833727733424,6.12005228034897,9.99949073224885,7.39724274790548,10.0763370234787,8.07257438405168,7.81753181213159,9.21570237930759,8.94896741992594,6.19958728076985,8.16849749382444,7.968473398128,9.16516511537871,9.35157664203295,9.99474462819345,9.40974427115455,7.23170000949359,6.60804576641989,8.46058615872279,7.90664606658992,8.69330255220329,9.71178691702603,"Group3",8.31657002147296
